-10.0,50.0,50.0,0,0,-1
-10.0,50.0,-0.5,0,0,-1
-10.0,50.0,50.0,0,0,-1
-10.0,100.0,50.0,0,0,-1
-10.0,100.0,-0.5,0,0,-1
-10.0,100.0,50.0,0,0,-1
-10.0,150.0,50.0,0,0,-1
-10.0,150.0,-0.5,0,0,-1
-10.0,150.0,50.0,0,0,-1
-10.0,200.0,50.0,0,0,-1
-10.0,200.0,-0.5,0,0,-1
-10.0,200.0,50.0,0,0,-1
-10.0,250.0,50.0,0,0,-1
-10.0,250.0,-0.5,0,0,-1
-10.0,250.0,50.0,0,0,-1
-10.0,300.0,50.0,0,0,-1
-10.0,300.0,-0.5,0,0,-1
-10.0,300.0,50.0,0,0,-1
-10.0,350.0,50.0,0,0,-1
-10.0,350.0,-0.5,0,0,-1
-10.0,350.0,50.0,0,0,-1
-10.0,400.0,50.0,0,0,-1
-10.0,400.0,-0.5,0,0,-1
-10.0,400.0,50.0,0,0,-1
-10.0,450.0,50.0,0,0,-1
-10.0,450.0,-0.5,0,0,-1
-10.0,450.0,50.0,0,0,-1
-10.0,500.0,50.0,0,0,-1
-10.0,500.0,-0.5,0,0,-1
-10.0,500.0,50.0,0,0,-1
-10.0,550.0,50.0,0,0,-1
-10.0,550.0,-0.5,0,0,-1
-10.0,550.0,50.0,0,0,-1
-10.0,600.0,50.0,0,0,-1
-10.0,600.0,-0.5,0,0,-1
-10.0,600.0,50.0,0,0,-1
-10.0,650.0,50.0,0,0,-1
-10.0,650.0,-0.5,0,0,-1
-10.0,650.0,50.0,0,0,-1
-10.0,700.0,50.0,0,0,-1
-10.0,700.0,-0.5,0,0,-1
-10.0,700.0,50.0,0,0,-1
-10.0,750.0,50.0,0,0,-1
-10.0,750.0,-0.5,0,0,-1
-10.0,750.0,50.0,0,0,-1
-10.0,800.0,50.0,0,0,-1
-10.0,800.0,-0.5,0,0,-1
-10.0,800.0,50.0,0,0,-1
-10.0,850.0,50.0,0,0,-1
-10.0,850.0,-0.5,0,0,-1
-10.0,850.0,50.0,0,0,-1
-10.0,900.0,50.0,0,0,-1
-10.0,900.0,-0.5,0,0,-1
-10.0,900.0,50.0,0,0,-1
-10.0,950.0,50.0,0,0,-1
-10.0,950.0,-0.5,0,0,-1
-10.0,950.0,50.0,0,0,-1
-10.0,1000.0,50.0,0,0,-1
-10.0,1000.0,-0.5,0,0,-1
-10.0,1000.0,50.0,0,0,-1
-10.0,1050.0,50.0,0,0,-1
-10.0,1050.0,-0.5,0,0,-1
-10.0,1050.0,50.0,0,0,-1
-10.0,1100.0,50.0,0,0,-1
-10.0,1100.0,-0.5,0,0,-1
-10.0,1100.0,50.0,0,0,-1
-10.0,1150.0,50.0,0,0,-1
-10.0,1150.0,-0.5,0,0,-1
-10.0,1150.0,50.0,0,0,-1
-10.0,1200.0,50.0,0,0,-1
