-10.0,53.8,50.0,0,0,-1
-10.0,53.8,-0.5,0,0,-1
-10.0,53.8,50.0,0,0,-1
-10.0,83.81,50.0,0,0,-1
-10.0,83.81,-0.5,0,0,-1
-10.0,83.81,50.0,0,0,-1
-10.0,129.48,50.0,0,0,-1
-10.0,129.48,-0.5,0,0,-1
-10.0,129.48,50.0,0,0,-1
-10.0,159.49,50.0,0,0,-1
-10.0,159.49,-0.5,0,0,-1
-10.0,159.49,50.0,0,0,-1
-10.0,205.16,50.0,0,0,-1
-10.0,205.16,-0.5,0,0,-1
-10.0,205.16,50.0,0,0,-1
-10.0,235.17,50.0,0,0,-1
-10.0,235.17,-0.5,0,0,-1
-10.0,235.17,50.0,0,0,-1
-10.0,280.84,50.0,0,0,-1
-10.0,280.84,-0.5,0,0,-1
-10.0,280.84,50.0,0,0,-1
-10.0,310.85,50.0,0,0,-1
-10.0,310.85,-0.5,0,0,-1
-10.0,310.85,50.0,0,0,-1
-10.0,356.52,50.0,0,0,-1
-10.0,356.52,-0.5,0,0,-1
-10.0,356.52,50.0,0,0,-1
-10.0,386.53,50.0,0,0,-1
-10.0,386.53,-0.5,0,0,-1
-10.0,386.53,50.0,0,0,-1
-180.15,68.53,50.0,0,0,-1
-180.15,68.53,-0.5,0,0,-1
-180.15,68.53,50.0,0,0,-1
-180.15,118.53,50.0,0,0,-1
-180.15,118.53,-0.5,0,0,-1
-180.15,118.53,50.0,0,0,-1
-180.15,168.53,50.0,0,0,-1
-180.15,168.53,-0.5,0,0,-1
-180.15,168.53,50.0,0,0,-1
-180.15,271.33,50.0,0,0,-1
-180.15,271.33,-0.5,0,0,-1
-180.15,271.33,50.0,0,0,-1
-180.15,321.33,50.0,0,0,-1
-180.15,321.33,-0.5,0,0,-1
-180.15,321.33,50.0,0,0,-1
-180.15,371.33,50.0,0,0,-1
-180.15,371.33,-0.5,0,0,-1
-180.15,371.33,50.0,0,0,-1
-56.88,10.0,50.0,0,0,-1
-56.88,10.0,-0.5,0,0,-1
-56.88,10.0,50.0,0,0,-1
-95.08,10.0,50.0,0,0,-1
-95.08,10.0,-0.5,0,0,-1
-95.08,10.0,50.0,0,0,-1
-133.28,10.0,50.0,0,0,-1
-133.28,10.0,-0.5,0,0,-1
-133.28,10.0,50.0,0,0,-1
-56.88,430.0,50.0,0,0,-1
-56.88,430.0,-0.5,0,0,-1
-56.88,430.0,50.0,0,0,-1
-95.08,430.0,50.0,0,0,-1
-95.08,430.0,-0.5,0,0,-1
-95.08,430.0,50.0,0,0,-1
-133.28,430.0,50.0,0,0,-1
-133.28,430.0,-0.5,0,0,-1
-133.28,430.0,50.0,0,0,-1
